monat_jahr;jahr;monat;altersklasse;geschlecht;staat_d;kreis;quartiergruppe;anzahl
2015-05;2015;5;80+;W;Schweiz;Kreis Ost;Langgass-Heiligkreuz;242
2018-01;2018;1;40-59;W;Ausland;Kreis Ost;St.Fiden;388
2013-12;2013;12;60-79;W;Schweiz;Kreis Ost;Notkersegg;188
2015-05;2015;5;80+;W;Schweiz;Kreis Ost;Notkersegg;55
2018-01;2018;1;40-59;W;Ausland;Kreis West;Lachen;376
2013-12;2013;12;80+;M;Ausland;Kreis Centrum;Linsebühl-Dreilinden;5
2015-05;2015;5;80+;W;Schweiz;Kreis Ost;St.Fiden;207
2018-01;2018;1;40-59;W;Schweiz;Kreis Centrum;Riethüsli;420
2013-12;2013;12;80+;M;Ausland;Kreis Ost;Neudorf;11
2015-06;2015;6;0-17;M;Ausland;Kreis Centrum;Linsebühl-Dreilinden;53
2018-01;2018;1;40-59;W;Schweiz;Kreis Centrum;St.Georgen;620
2013-12;2013;12;80+;M;Ausland;Kreis Ost;St.Fiden;19
2015-06;2015;6;0-17;M;Ausland;Kreis Centrum;Rosenberg;162
2018-01;2018;1;40-59;W;Schweiz;Kreis Centrum;St.Jakob;260
2013-12;2013;12;80+;M;Ausland;Kreis West;Bruggen;17
2015-06;2015;6;0-17;M;Schweiz;Kreis Centrum;St.Georgen;377
2018-01;2018;1;40-59;W;Schweiz;Kreis Ost;Rotmonten;327
2013-12;2013;12;80+;M;Ausland;Kreis West;Lachen;16
2015-06;2015;6;0-17;M;Schweiz;Kreis Ost;Langgass-Heiligkreuz;357
2018-01;2018;1;40-59;W;Schweiz;Kreis West;Winkeln;379
2013-12;2013;12;80+;M;Schweiz;Kreis Centrum;Rosenberg;74
2015-06;2015;6;0-17;M;Schweiz;Kreis West;Bruggen;698
2018-01;2018;1;40-59;W;Schweiz;Nicht zuteilbar;nicht zuteilbar;36
2013-12;2013;12;80+;M;Schweiz;Kreis Ost;Notkersegg;32
2015-06;2015;6;0-17;W;Ausland;Kreis Centrum;Innenstadt;20
2018-01;2018;1;60-79;M;Ausland;Kreis Centrum;Innenstadt;38
2013-12;2013;12;80+;M;Schweiz;Kreis Ost;Rotmonten;62
2015-06;2015;6;0-17;W;Ausland;Kreis Centrum;Riethüsli;91
2018-01;2018;1;60-79;M;Ausland;Kreis Ost;Rotmonten;19
2013-12;2013;12;80+;M;Schweiz;Kreis West;Winkeln;56
2015-06;2015;6;0-17;W;Ausland;Kreis Ost;Neudorf;183
2018-01;2018;1;60-79;M;Schweiz;Kreis Centrum;Innenstadt;157
2013-12;2013;12;80+;W;Ausland;Kreis Centrum;Rosenberg;8
2015-06;2015;6;0-17;W;Ausland;Kreis Ost;St.Fiden;261
2018-01;2018;1;60-79;M;Schweiz;Kreis Centrum;Linsebühl-Dreilinden;214
2013-12;2013;12;80+;W;Ausland;Kreis Centrum;St.Jakob;2
2015-06;2015;6;0-17;W;Ausland;Kreis West;Lachen;255
2018-01;2018;1;60-79;M;Schweiz;Kreis Centrum;Rosenberg;219
2013-12;2013;12;80+;W;Ausland;Kreis Ost;Notkersegg;1
2015-06;2015;6;0-17;W;Schweiz;Kreis Centrum;St.Georgen;381
2018-01;2018;1;60-79;M;Schweiz;Kreis Centrum;St.Jakob;191
2013-12;2013;12;80+;W;Ausland;Kreis Ost;St.Fiden;16
2015-06;2015;6;0-17;W;Schweiz;Kreis Ost;Notkersegg;111
2018-01;2018;1;60-79;W;Ausland;Kreis Centrum;Rosenberg;46
2013-12;2013;12;80+;W;Ausland;Kreis West;Bruggen;20
2015-06;2015;6;18-39;M;Ausland;Kreis Ost;Langgass-Heiligkreuz;695
2018-01;2018;1;60-79;W;Ausland;Kreis Ost;St.Fiden;163
2013-12;2013;12;80+;W;Schweiz;Kreis Centrum;St.Georgen;158
2015-06;2015;6;18-39;M;Ausland;Kreis Ost;Neudorf;391
2018-01;2018;1;60-79;W;Schweiz;Kreis Ost;Notkersegg;197
2013-12;2013;12;80+;W;Schweiz;Kreis Ost;Neudorf;427
2015-06;2015;6;18-39;M;Ausland;Kreis Ost;St.Fiden;724
2018-01;2018;1;80+;M;Ausland;Kreis Centrum;Innenstadt;5
2013-12;2013;12;80+;W;Schweiz;Kreis West;Bruggen;372
2015-06;2015;6;18-39;M;Ausland;Kreis West;Bruggen;783
2018-01;2018;1;80+;M;Ausland;Kreis Centrum;Linsebühl-Dreilinden;8
2013-12;2013;12;80+;W;Schweiz;Nicht zuteilbar;nicht zuteilbar;40
2015-06;2015;6;18-39;M;Ausland;Kreis West;Lachen;625
2018-01;2018;1;80+;M;Ausland;Kreis Centrum;Rosenberg;13
2012-01;2012;1;0-17;M;Ausland;Kreis Ost;Langgass-Heiligkreuz;244
2015-06;2015;6;18-39;M;Schweiz;Kreis Centrum;St.Georgen;636
2018-01;2018;1;80+;M;Ausland;Kreis Centrum;St.Georgen;5
2012-01;2012;1;0-17;M;Ausland;Kreis Ost;Neudorf;173
